,season,name,games_played,rank,field_goal_percentage,free_throw_percentage,opp_field_goal_percentage,opp_free_throw_percentage,opp_three_point_field_goal_percentage,opp_two_point_field_goal_percentage,three_point_field_goal_percentage,two_point_field_goal_percentage,assists,blocks,defensive_rebounds,field_goal_attempts,field_goals,free_throw_attempts,free_throws,minutes_played,offensive_rebounds,opp_assists,opp_blocks,opp_defensive_rebounds,opp_field_goal_attempts,opp_field_goals,opp_free_throw_attempts,opp_free_throws,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_three_point_field_goal_attempts,opp_three_point_field_goals,opp_total_rebounds,opp_turnovers,opp_two_point_field_goal_attempts,opp_two_point_field_goals,personal_fouls,points,steals,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers,two_point_field_goal_attempts,two_point_field_goals,Champion,Probs
683,2018.0,Chicago Bulls,82.0,26.0,0.435,0.759,0.47200000000000003,0.787,0.37,0.534,0.355,0.478,23.451219512195124,3.524390243902439,35.03658536585366,88.84146341463415,38.65853658536585,19.195121951219512,14.560975609756097,242.1341463414634,9.634146341463415,25.890243902439025,5.158536585365853,37.23170731707317,86.76829268292683,40.97560975609756,20.24390243902439,15.939024390243903,8.426829268292684,17.378048780487806,109.96341463414635,7.170731707317073,32.65853658536585,12.073170731707316,45.65853658536585,13.560975609756097,54.109756097560975,28.902439024390244,19.158536585365855,102.92682926829268,7.634146341463414,31.085365853658537,11.048780487804878,44.670731707317074,13.987804878048781,57.75609756097561,27.609756097560975,0.0,0.19
684,1999.0,Houston Rockets,50.0,7.0,0.462,0.7290000000000001,0.434,0.7340000000000001,0.35700000000000004,0.44799999999999995,0.368,0.49200000000000005,21.16,5.2,30.8,75.96,35.1,23.74,17.3,241.5,10.72,20.68,4.9,27.82,82.72,35.86,21.24,15.58,13.28,20.6,91.9,8.82,12.9,4.6,41.1,13.06,69.82,31.26,19.2,94.22,7.72,18.28,6.72,41.52,16.24,57.68,28.38,0.0,0.53
685,1996.0,Los Angeles Clippers,82.0,15.0,0.47200000000000003,0.7020000000000001,0.478,0.746,0.37200000000000005,0.502,0.37,0.499,20.390243902439025,5.012195121951219,26.70731707317073,80.70731707317073,38.1219512195122,24.195121951219512,16.975609756097562,240.609756097561,11.939024390243903,20.21951219512195,4.890243902439025,28.804878048780488,78.91463414634147,37.68292682926829,29.804878048780488,22.24390243902439,12.609756097560975,22.682926829268293,103.02439024390245,8.402439024390244,14.573170731707316,5.414634146341464,41.41463414634146,16.548780487804876,64.34146341463415,32.26829268292683,24.48780487804878,99.42682926829268,8.573170731707316,16.75609756097561,6.2073170731707314,38.646341463414636,16.524390243902438,63.951219512195124,31.914634146341463,0.0,0.21
686,1998.0,Portland Trail Blazers,82.0,19.0,0.451,0.737,0.431,0.722,0.34299999999999997,0.449,0.309,0.479,21.536585365853657,5.658536585365853,30.75609756097561,78.01219512195122,35.18292682926829,27.146341463414632,20.0,241.82926829268294,13.24390243902439,21.51219512195122,5.426829268292683,26.841463414634145,79.51219512195122,34.26829268292683,27.475609756097562,19.829268292682926,12.329268292682928,22.23170731707317,92.91463414634147,9.390243902439025,13.25609756097561,4.548780487804878,39.170731707317074,14.146341463414634,66.2560975609756,29.71951219512195,22.670731707317074,94.3170731707317,7.134146341463414,12.768292682926829,3.951219512195122,44.0,16.865853658536587,65.2439024390244,31.23170731707317,0.0,0.54
687,1997.0,Toronto Raptors,82.0,18.0,0.43700000000000006,0.72,0.465,0.7240000000000001,0.348,0.498,0.363,0.461,20.902439024390244,6.304878048780488,27.48780487804878,80.8780487804878,35.329268292682926,24.48780487804878,17.634146341463413,241.82926829268294,13.841463414634147,23.98780487804878,5.390243902439025,28.682926829268293,77.92682926829268,36.23170731707317,27.73170731707317,20.073170731707318,12.597560975609756,21.9390243902439,98.59756097560975,8.231707317073171,17.402439024390244,6.060975609756097,41.28048780487805,16.317073170731707,60.52439024390244,30.170731707317074,22.963414634146343,95.47560975609755,8.804878048780488,19.804878048780488,7.182926829268292,41.329268292682926,16.426829268292682,61.073170731707314,28.146341463414632,0.0,0.18
688,2000.0,Detroit Pistons,82.0,2.0,0.45899999999999996,0.7809999999999999,0.465,0.746,0.371,0.486,0.359,0.48100000000000004,20.817073170731707,3.3292682926829267,29.975609756097562,80.91463414634147,37.1219512195122,30.5609756097561,23.853658536585368,241.82926829268294,11.182926829268293,23.085365853658537,4.829268292682927,30.536585365853657,81.78048780487805,38.03658536585366,27.28048780487805,20.353658536585368,11.865853658536585,27.0609756097561,102.01219512195122,7.951219512195122,15.048780487804878,5.585365853658536,42.40243902439025,17.073170731707318,66.73170731707317,32.451219512195124,24.524390243902438,103.45121951219512,8.109756097560975,14.914634146341463,5.353658536585366,41.15853658536585,15.707317073170731,66.0,31.76829268292683,0.0,0.18
689,2017.0,Philadelphia 76ers,82.0,25.0,0.442,0.7709999999999999,0.461,0.773,0.35700000000000004,0.503,0.34,0.496,23.76829268292683,5.121951219512195,33.0,85.26829268292683,37.65853658536585,22.024390243902438,16.98780487804878,241.82926829268294,9.841463414634147,22.670731707317074,5.439024390243903,34.170731707317074,85.89024390243902,39.5609756097561,26.036585365853657,20.121951219512194,10.804878048780488,19.634146341463413,108.13414634146342,8.585365853658537,24.926829268292682,8.890243902439025,44.97560975609756,15.134146341463415,60.96341463414634,30.670731707317074,21.865853658536587,102.4390243902439,8.439024390243903,29.79268292682927,10.134146341463415,42.84146341463415,16.658536585365855,55.47560975609756,27.524390243902438,0.0,0.13
690,1988.0,Indiana Pacers,82.0,20.0,0.48,0.78,0.47200000000000003,0.76,0.321,0.48100000000000004,0.336,0.491,24.109756097560975,4.2073170731707314,29.963414634146343,87.2439024390244,41.90243902439025,24.170731707317074,18.853658536585368,240.3048780487805,13.146341463414634,23.573170731707318,4.963414634146342,30.48780487804878,86.09756097560975,40.670731707317074,29.829268292682926,22.658536585365855,14.146341463414634,22.670731707317074,105.4390243902439,8.536585365853659,4.487804878048781,1.4390243902439024,44.63414634146341,15.475609756097562,81.60975609756098,39.23170731707317,24.853658536585368,104.64634146341463,7.548780487804878,5.914634146341464,1.9878048780487805,43.109756097560975,16.073170731707318,81.32926829268293,39.91463414634146,0.0,0.28
691,2022.0,Detroit Pistons,82.0,28.0,0.431,0.782,0.473,0.777,0.36200000000000004,0.54,0.326,0.498,23.463414634146343,4.7926829268292686,32.01219512195122,88.6219512195122,38.15853658536585,22.024390243902438,17.23170731707317,241.21951219512195,10.975609756097562,25.134146341463413,5.2073170731707314,35.926829268292686,85.98780487804878,40.646341463414636,25.073170731707318,19.475609756097562,10.329268292682928,19.817073170731707,112.54878048780488,7.390243902439025,32.53658536585366,11.78048780487805,46.25609756097561,14.597560975609756,53.451219512195124,28.865853658536587,21.9390243902439,104.82926829268293,7.682926829268292,34.609756097560975,11.28048780487805,42.98780487804878,14.182926829268293,54.01219512195122,26.878048780487806,0.0,0.16
692,2013.0,Philadelphia 76ers,82.0,30.0,0.444,0.7290000000000001,0.45399999999999996,0.76,0.349,0.48700000000000004,0.36,0.466,22.76829268292683,4.682926829268292,30.402439024390244,84.08536585365853,37.30487804878049,16.79268292682927,12.24390243902439,240.91463414634146,10.926829268292684,22.804878048780488,4.829268292682927,32.97560975609756,81.01219512195122,36.792682926829265,21.365853658536587,16.23170731707317,11.012195121951219,16.23170731707317,96.51219512195122,7.195121951219512,19.195121951219512,6.695121951219512,43.98780487804878,14.329268292682928,61.81707317073171,30.097560975609756,18.353658536585368,93.17073170731707,7.426829268292683,17.536585365853657,6.317073170731708,41.329268292682926,13.048780487804878,66.54878048780488,30.98780487804878,0.0,0.16
