,season,name,assists,blocks,defensive_rebounds,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempts,free_throw_percentage,free_throws,games_played,minutes_played,offensive_rebounds,opp_assists,opp_blocks,opp_defensive_rebounds,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_total_rebounds,opp_turnovers,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,personal_fouls,points,rank,steals,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,total_rebounds,turnovers,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,Champion,Probs
783,2005.0,Dallas Mavericks,19.634146341463413,5.621951219512195,30.853658536585368,81.59756097560975,0.457,37.292682926829265,28.21951219512195,0.789,22.26829268292683,82.0,240.609756097561,12.073170731707316,20.902439024390244,4.865853658536586,30.085365853658537,81.85365853658537,0.43799999999999994,35.86585365853659,25.890243902439025,0.754,19.524390243902438,13.073170731707316,23.158536585365855,96.7560975609756,7.121951219512195,16.658536585365855,0.33,5.5,43.15853658536585,15.585365853658537,65.1951219512195,0.466,30.365853658536587,22.28048780487805,102.5,3.0,8.634146341463415,15.524390243902438,0.364,5.646341463414634,42.926829268292686,13.439024390243903,66.07317073170732,0.479,31.646341463414632,0.0,0.35
784,2007.0,Detroit Pistons,21.5609756097561,5.7560975609756095,28.951219512195124,79.07317073170732,0.45399999999999996,35.8780487804878,24.24390243902439,0.774,18.76829268292683,82.0,242.4390243902439,11.560975609756097,20.085365853658537,3.5365853658536586,29.304878048780488,77.28048780487805,0.445,34.3780487804878,24.463414634146343,0.74,18.097560975609756,11.865853658536585,20.341463414634145,91.84146341463415,6.353658536585366,14.695121951219512,0.33899999999999997,4.987804878048781,41.170731707317074,14.695121951219512,62.58536585365854,0.47,29.390243902439025,20.390243902439025,96.0,21.0,7.109756097560975,15.914634146341463,0.344,5.475609756097561,40.51219512195122,12.207317073170731,63.15853658536585,0.48100000000000004,30.402439024390244,0.0,0.39
785,1982.0,Detroit Pistons,24.71951219512195,6.878048780487805,28.597560975609756,90.13414634146342,0.48200000000000004,43.426829268292686,31.475609756097562,0.7509999999999999,23.634146341463413,82.0,241.82926829268294,15.829268292682928,26.71951219512195,7.085365853658536,29.682926829268293,89.78048780487805,0.509,45.71951219512195,26.963414634146343,0.745,20.097560975609756,14.134146341463415,29.0609756097561,112.03658536585365,9.536585365853659,2.1341463414634148,0.23399999999999999,0.5,43.81707317073171,19.963414634146343,87.64634146341463,0.516,45.21951219512195,26.341463414634145,111.1219512195122,6.0,9.036585365853659,2.597560975609756,0.244,0.6341463414634146,44.426829268292686,19.865853658536587,87.53658536585365,0.489,42.792682926829265,0.0,0.28
786,1992.0,Golden State Warriors,25.170731707317074,4.573170731707317,28.975609756097562,90.57317073170732,0.507,45.9390243902439,31.78048780487805,0.746,23.70731707317073,82.0,242.4390243902439,13.865853658536585,25.878048780487806,5.304878048780488,29.70731707317073,91.54878048780488,0.48200000000000004,44.09756097560975,31.25609756097561,0.75,23.451219512195124,16.146341463414632,24.646341463414632,114.78048780487805,9.682926829268293,9.463414634146341,0.331,3.1341463414634148,45.853658536585364,18.4390243902439,82.08536585365853,0.499,40.96341463414634,24.98780487804878,118.6829268292683,1.0,10.414634146341463,9.304878048780488,0.33299999999999996,3.097560975609756,42.84146341463415,16.5,81.26829268292683,0.527,42.84146341463415,0.0,0.37
787,2006.0,Cleveland Cavaliers,19.024390243902438,4.780487804878049,30.621951219512194,78.1951219512195,0.45399999999999996,35.46341463414634,28.26829268292683,0.7290000000000001,20.597560975609756,82.0,241.82926829268294,11.695121951219512,20.317073170731707,4.353658536585366,29.524390243902438,79.03658536585365,0.455,35.96341463414634,24.024390243902438,0.742,17.829268292682926,9.841463414634147,22.463414634146343,95.35365853658537,6.585365853658536,15.74390243902439,0.35600000000000004,5.597560975609756,39.36585365853659,13.158536585365853,63.292682926829265,0.48,30.365853658536587,21.134146341463413,97.58536585365853,15.0,6.914634146341464,17.865853658536587,0.33899999999999997,6.060975609756097,42.31707317073171,13.865853658536585,60.329268292682926,0.48700000000000004,29.402439024390244,0.0,0.41
788,1983.0,Chicago Bulls,25.4390243902439,4.878048780487805,30.817073170731707,89.91463414634147,0.48,43.13414634146341,32.80487804878049,0.737,24.182926829268293,82.0,242.7439024390244,15.451219512195122,27.195121951219512,7.719512195121951,29.951219512195124,94.04878048780488,0.495,46.53658536585366,29.73170731707317,0.7490000000000001,22.25609756097561,14.597560975609756,27.634146341463413,115.89024390243902,10.304878048780488,2.1463414634146343,0.261,0.5609756097560976,44.548780487804876,17.829268292682926,91.90243902439025,0.5,45.97560975609756,26.73170731707317,111.0,9.0,8.121951219512194,2.548780487804878,0.215,0.5487804878048781,46.26829268292683,21.25609756097561,87.36585365853658,0.48700000000000004,42.58536585365854,0.0,0.3
789,2011.0,Philadelphia 76ers,22.695121951219512,4.329268292682927,31.4390243902439,82.63414634146342,0.461,38.109756097560975,22.573170731707318,0.77,17.390243902439025,82.0,243.0487804878049,10.365853658536585,21.48780487804878,4.585365853658536,31.804878048780488,80.95121951219512,0.451,36.53658536585366,24.23170731707317,0.773,18.73170731707317,10.74390243902439,18.829268292682926,97.51219512195122,7.109756097560975,16.76829268292683,0.34,5.7073170731707314,42.548780487804876,14.24390243902439,64.1829268292683,0.48,30.829268292682926,19.414634146341463,99.01219512195122,18.0,7.573170731707317,15.21951219512195,0.355,5.402439024390244,41.80487804878049,12.963414634146341,67.41463414634147,0.485,32.707317073170735,0.0,0.28
790,2008.0,Seattle SuperSonics,21.317073170731707,4.878048780487805,32.78048780487805,85.7560975609756,0.444,38.109756097560975,22.75609756097561,0.77,17.51219512195122,82.0,241.82926829268294,11.841463414634147,24.353658536585368,5.365853658536586,32.3780487804878,87.02439024390245,0.461,40.09756097560975,24.975609756097562,0.7490000000000001,18.70731707317073,11.71951219512195,19.634146341463413,106.3048780487805,8.609756097560975,19.21951219512195,0.385,7.402439024390244,44.09756097560975,13.195121951219512,67.8048780487805,0.48200000000000004,32.69512195121951,20.48780487804878,97.54878048780488,16.0,6.475609756097561,11.451219512195122,0.33299999999999996,3.817073170731707,44.6219512195122,15.975609756097562,74.3048780487805,0.462,34.292682926829265,0.0,0.18
791,2007.0,Phoenix Suns,25.878048780487806,4.804878048780488,31.5,83.59756097560975,0.494,41.31707317073171,22.28048780487805,0.8079999999999999,18.0,82.0,242.7439024390244,8.987804878048781,18.878048780487806,3.707317073170732,30.536585365853657,86.42682926829268,0.457,39.48780487804878,23.182926829268293,0.767,17.78048780487805,12.292682926829269,21.451219512195124,102.90243902439025,6.902439024390244,16.914634146341463,0.363,6.146341463414634,42.829268292682926,15.146341463414634,69.51219512195122,0.48,33.34146341463415,20.23170731707317,110.20731707317073,1.0,6.7439024390243905,23.963414634146343,0.39899999999999997,9.573170731707316,40.48780487804878,14.5,59.63414634146341,0.532,31.74390243902439,0.0,0.74
792,1992.0,New York Knicks,25.975609756097562,4.658536585365853,30.353658536585368,84.71951219512195,0.47700000000000004,40.390243902439025,24.98780487804878,0.7340000000000001,18.329268292682926,82.0,242.1341463414634,14.451219512195122,21.682926829268293,4.829268292682927,27.329268292682926,82.03658536585365,0.45799999999999996,37.58536585365854,26.48780487804878,0.767,20.317073170731707,12.365853658536585,21.98780487804878,97.67073170731707,8.158536585365853,7.390243902439025,0.295,2.182926829268293,39.69512195121951,15.231707317073171,74.64634146341463,0.474,35.40243902439025,23.23170731707317,101.5609756097561,22.0,7.7317073170731705,7.536585365853658,0.325,2.451219512195122,44.80487804878049,15.146341463414634,77.1829268292683,0.49200000000000005,37.9390243902439,0.0,0.6
793,2009.0,Memphis Grizzlies,17.353658536585368,4.695121951219512,28.5,76.96341463414635,0.45399999999999996,34.9390243902439,25.329268292682926,0.7559999999999999,19.146341463414632,82.0,241.52439024390245,10.329268292682928,21.158536585365855,5.402439024390244,29.646341463414632,77.78048780487805,0.473,36.80487804878049,24.914634146341463,0.77,19.195121951219512,10.268292682926829,21.78048780487805,99.34146341463415,7.7073170731707314,18.414634146341463,0.355,6.536585365853658,39.91463414634146,14.560975609756097,59.36585365853659,0.51,30.26829268292683,21.670731707317074,93.8780487804878,29.0,7.5,13.487804878048781,0.36,4.853658536585366,38.829268292682926,15.268292682926829,63.47560975609756,0.474,30.085365853658537,0.0,0.1
794,1995.0,Milwaukee Bucks,21.182926829268293,4.378048780487805,26.670731707317074,80.3170731707317,0.45899999999999996,36.853658536585364,27.548780487804876,0.7120000000000001,19.609756097560975,82.0,242.1341463414634,12.963414634146341,25.646341463414632,4.963414634146342,28.5,80.35365853658537,0.493,39.609756097560975,25.378048780487806,0.7290000000000001,18.5,12.365853658536585,24.0609756097561,103.70731707317073,9.390243902439025,15.146341463414634,0.395,5.987804878048781,40.86585365853659,16.573170731707318,65.20731707317073,0.516,33.6219512195122,22.658536585365855,99.34146341463415,17.0,8.21951219512195,16.451219512195124,0.366,6.024390243902439,39.63414634146341,16.98780487804878,63.86585365853659,0.483,30.829268292682926,0.0,0.09
795,1987.0,Houston Rockets,27.158536585365855,6.7682926829268295,30.25609756097561,88.5609756097561,0.47700000000000004,42.25609756097561,28.71951219512195,0.741,21.29268292682927,82.0,241.21951219512195,14.512195121951219,25.926829268292682,4.487804878048781,28.829268292682926,88.10975609756098,0.46299999999999997,40.829268292682926,29.536585365853657,0.779,23.01219512195122,14.231707317073171,23.4390243902439,105.89024390243902,8.792682926829269,4.329268292682927,0.282,1.2195121951219512,43.0609756097561,16.658536585365855,83.78048780487805,0.473,39.609756097560975,24.0609756097561,106.89024390243902,16.0,7.975609756097561,3.951219512195122,0.275,1.0853658536585367,44.76829268292683,16.878048780487806,84.60975609756098,0.48700000000000004,41.170731707317074,0.0,0.5
796,2002.0,Phoenix Suns,22.414634146341463,4.890243902439025,29.634146341463413,84.5609756097561,0.447,37.76829268292683,19.878048780487806,0.767,15.24390243902439,82.0,241.82926829268294,13.073170731707316,22.20731707317073,5.7926829268292686,30.402439024390244,81.2560975609756,0.444,36.0609756097561,24.548780487804876,0.7509999999999999,18.426829268292682,12.560975609756097,18.548780487804876,95.82926829268293,8.353658536585366,14.731707317073171,0.358,5.280487804878049,42.96341463414634,15.426829268292684,66.52439024390245,0.46299999999999997,30.78048780487805,21.76829268292683,95.14634146341463,17.0,8.146341463414634,13.365853658536585,0.327,4.365853658536586,42.707317073170735,14.695121951219512,71.1951219512195,0.469,33.40243902439025,0.0,0.2
